ID(非必填),縣市(必填),鄉鎮(必填),村里(可不填),鄰(可不填),地址(必填)
2798,臺中市,西屯區,,,
2799,臺中市,西屯區,,,
2800,臺中市,西屯區,,,
2801,臺中市,西屯區,,,
2802,臺中市,西屯區,,,
2803,臺中市,西屯區,,,
2804,臺中市,西屯區,,,
2562,臺中市,霧峰區,,,大同路8號
2563,桃園市,中壢區,,,中北路200號
2564,臺中市,霧峰區,,,大同路8號
2565,臺中市,霧峰區,,,大同路8號
2566,臺中市,霧峰區,,,大同路8號
2567,臺中市,霧峰區,,,大同路8號
2568,臺中市,霧峰區,,,大同路8號
2569,臺中市,霧峰區,,,大同路8號
2570,臺中市,霧峰區,,,大同路8號
2571,臺中市,霧峰區,,,大同路8號
2938,第1展,覽室,,,
2939,臺中市,北屯區,,,文心路四段575號
2940,臺中市,西區,,,五權西路一段2號
2941,臺中市,西區,,,五權西路一段2號
2942,臺中市,西區,,,五權西路一段2號
2943,嘉義市,忠孝路,,,275號
2944,臺北市,中山南,,,路21-1號
2945,臺南市,東區,,,中華東路3段332號
2946,臺中市,西屯區,,,惠來路二段101號
2947,新北市,淡水區,,,中正路1段6巷36號
2948,台北市,羅斯福,,,路四段92號10樓
2949,桃園市,中壢區,,,中美路16號
2950,新竹市,東大路,,,二段17號
2951,臺北市,中山南,,,路21-1號
2952,高雄市,鳳山區,,,三多一路1號
2953,臺北市,中山南,,,路21-1號
2954,臺北市,中山南,,,路21-1號，信義路側
2955,臺北市,中山南,,,路21-1號，信義路側
2956,竹北市,縣政九,,,路146號
2957,臺北市,信義區,,,光復南路133號
2679,臺南市,東區,,,中華東路三段332號
2680,高雄市,苓雅區,,,001鄰五福一路67號
2681,高雄市,鼓山區,,,4鄰鼓山三路19-3號
2682,高雄市,左營區,,,2鄰啟文路12號
2683,高雄市,左營區,,,博愛三路453號
2684,高雄市,林園區,,,林園北路236號
2685,桃園市,龍潭區,,,
2686,桃園市,龍潭區,,,
2805,臺中市,西屯區,,,
2806,臺中市,西屯區,,,
2807,臺中市,西屯區,,,
2808,臺中市,西屯區,,,
2809,臺中市,西屯區,,,
2810,臺中市,梧棲區,,,雲集街72號
2811,高雄市,六龜區,,,
2812,南投縣,南投市,,,中興新村中學路2號
2813,澎湖縣,白沙鄉,,,
2814,南投縣,草屯鎮,,,中正路573號
2815,南投縣,草屯鎮,,,
2816,南投縣,南投市,,,
2817,臺南市,中西區,,,中華西路二段34號
2818,臺南市,麻豆區,,,興國路11號
2572,臺北市,全區域,,,
2573,高雄市,鼓山區,,,4鄰鼓山三路19-3號
2574,高雄市,鳳山區,,,017鄰光遠路161號
2575,高雄市,鳳山區,,,017鄰光遠路161號
2576,高雄市,鳳山區,,,017鄰光遠路161號
2577,臺中市,神岡區,,,中山路1460號
2578,臺中市,神岡區,,,中山路1460號
2958,新北市,新店區,,,
2959,臺中市,清水區,,,忠貞路21號
2960,臺中市,清水區,,,忠貞路21號
2961,臺中市,清水區,,,忠貞路21號
2962,臺中市,清水區,,,忠貞路21號
2963,臺中市,清水區,,,忠貞路21號
2687,臺中市,西區,,,
2688,臺中市,霧峰區,,,大同路8號
2689,臺中市,霧峰區,,,大同路8號
2690,臺中市,霧峰區,,,大同路8號
2691,新北市,淡水區,,,民生路27號4樓、5樓、6樓
2692,臺中市,北區,,,學士路98號
2693,新北市,淡水區,,,民生路27號4樓、5樓、6樓
2694,新北市,淡水區,,,中山北路一段158號（水碓活動中心）四樓、六樓、七樓
2695,新北市,淡水區,,,中正東路2段68號
2696,新北市,淡水區,,,文化路65號
2819,臺南市,將軍區,,,1號
2820,高雄市,旗山區,,,華中街
2821,高雄市,茄萣區,,,港東街111號
2822,新竹縣,竹北市,,,縣政九路146號
2823,臺南市,中西區,,,中華西路二段34號
2824,ssr,oom,,, (Peinan Site Park)
2825,臺中市,西區,,,五權西路一段2號
2826,,,,,
2827,,,,,
2579,高雄市,彌陀區,,,2鄰中正路281巷50號
2580,宜蘭縣,員山鄉,,,8鄰員山路二段326號
2581,宜蘭縣,員山鄉,,,8鄰員山路二段326號
2582,臺中市,西屯區,,,惠來路二段101號
2583,南投縣,南投市,,,中興新村環山路95巷26號
2964,臺中市,清水區,,,
2965,新北市,全區域,,,
2966,臺中市,豐原區,,,圓環東路782號
2967,臺中市,豐原區,,,圓環東路782號
2968,臺中市,豐原區,,,圓環東路782號
2969,臺中市,豐原區,,,圓環東路782號
2970,臺中市,豐原區,,,圓環東路782號
2971,臺中市,豐原區,,,圓環東路782號
2972,臺南市,安南區,,,郡安路四段66號
2697,新北市,淡水區,,,文化路65號
2698,臺中市,豐原區,,,圓環東路782號
2699,臺中市,豐原區,,,圓環東路782號
2700,臺中市,太平區,,,大興路201號
2701,臺中市,太平區,,,大興路201號
2702,臺中市,沙鹿區,,,
2703,臺中市,神岡區,,,中山路1460號
2704,臺中市,神岡區,,,中山路1460號
2828,,,,,
2829,,,,,
2830,,,,,
2831,,,,,
2832,,,,,
2833,,,,,
2834,,,,,
2835,,,,,
2836,,,,,
2837,,,,,
2838,,,,,
2839,,,,,
2840,,,,,
2841,台北市,中山區,,,南京東路二段124號9樓
2842,臺北市,中山南,,,路21-1號
2843,嘉義市,忠孝路,,,275號
2844,台北市,中山區,,,南京東路二段124號9樓
2845,竹北市,縣政九,,,路146號
2846,竹北市,縣政九,,,路146號
2847,臺北市,中正區,,,八德路一段1號
2848,台北市,中山區,,,南京東路二段124號9樓
2849,台北市,中山區,,,南京東路二段124號9樓
2850,宜蘭縣,蘇澳鎮,,,武荖坑路75號
2584,南投縣,仁愛鄉,,,
2585,南投縣,仁愛鄉,,,
2586,南投縣,中寮鄉,,,永平路270號
2587,南投縣,魚池鄉,,,秀水路233號
2973,臺南市,安南區,,,郡安路四段66號
2974,南投縣,南投市,,,建國路135號
2975,南投縣,南投市,,,中興新村環山路95巷26號
2976,南投縣,南投市,,,建國路135號
2977,南投縣,南投市,,,建國路135號
2978,南投縣,南投市,,,建國路135號
2979,南投縣,南投市,,,建國路135號
2980,南投縣,南投市,,,建國路135號
2705,臺中市,全區域,,,
2706,臺中市,神岡區,,,中山路1460號
2707,臺中市,太平區,,,大興路201號
2708,臺中市,太平區,,,大興路201號
2709,臺中市,神岡區,,,中山路1460號
2710,臺中市,清水區,,,
2711,臺中市,太平區,,,大興路201號
2712,臺中市,潭子區,,,
2851,高雄市,鹽埕區,,,8鄰大勇路1號
2852,高雄市,新興區,,,6鄰民生一路271號
2853,高雄市,三民區,,,002鄰大順二路468號
2854,高雄市,苓雅區,,,001鄰五福一路67號
2855,桃園市,中壢區,,,中美路16號
2856,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
2588,南投縣,草屯鎮,,,草鞋墩一街8號
2589,南投縣,竹山鎮,,,公所路120號
2590,南投縣,南投市,,,中興路669號
2591,臺南市,中西區,,,西門路二段120號B1
2981,南投縣,南投市,,,建國路135號
2982,南投縣,南投市,,,建國路135號
2983,南投縣,南投市,,,建國路135號
2984,南投縣,南投市,,,建國路135號
2985,南投縣,南投市,,,建國路135號
2986,南投縣,南投市,,,建國路135號
2987,南投縣,南投市,,,彰南路二段61號
2988,南投縣,南投市,,,中興新村環山路95巷26號
2989,南投縣,南投市,,,中興新村環山路95巷26號
2990,臺南市,新營區,,,
2713,臺中市,西區,,,民權路99號
2714,臺中市,神岡區,,,中山路1460號
2715,臺中市,大肚區,,,華山路700號
2716,臺南市,六甲區,,,中山路202號
2717,臺南市,六甲區,,,中山路202號
2718,臺中市,南屯區,,,
2719,高雄市,大樹區,,,25鄰久堂路97-1號
2720,臺南市,南區,,,新和東路51號
2721,臺南市,安平區,,,育平路320號
2857,高雄市,鼓山區,,,4鄰鼓山三路19-3號
2858,桃園市,中壢區,,,中美路16號
2859,高雄市,大寮區,,,40鄰光明路3段1437號
2860,高雄市,苓雅區,,,001鄰五福一路67號
2861,高雄市,小港區,,,博學路365號
2862,新北市,淡水區,,,中正路259 號
2592,南投縣,集集鎮,,,育才街166號
2593,臺南市,中西區,,,西門路二段120號B1
2594,臺南市,中西區,,,西門路二段120號B1
2595,南投縣,南投市,,,光明一路252號
2596,臺北市,萬華區,,,成都路10號
2597,臺北市,中正區,,,中山南路21號
2598,新北市,復興路,,,43號10樓
2599,臺北市,100,,, 臺北市同安街107號
2991,臺南市,仁德區,,,二仁路一段321號
2992,臺中市,南區,,,興路三段362號
2993,臺中市,南區,,,興路三段362號
2994,臺中市,南區,,,興路三段362號
2995,臺中市,南區,,,興路三段362號
2996,臺南市,安南區,,,長和路一段250號
2997,臺南市,新市區,,,南科三路10號
2998,臺南市,東區,,,大學路1號（成功校區）
2999,臺南市,新營區,,,民治路36號
2722,臺南市,中西區,,,府前路一段191號
2723,新竹市,東區,,,中央路229號
2724,新竹市,東區,,,中央路229號
2725,新竹市,東區,,,中央路229號
2726,新竹市,東區,,,中央路229號
2727,臺北市,中正區,,,南海路41號
2728,臺南市,中西區,,,府前路一段191號
2863,新北市,淡水區,,,中山北路1段158號
2864,臺中市,南區,,,興路三段362號
2865,臺南市,白河區,,,大德街1號
2866,新北市,蘆洲區,,,三民路178號
2600,臺北市,台北市,,,中正區中山南路21號
2601,臺北市,台北市,,,大安區大安路一段77號地下街-近東區地下街14號出口
2602,臺北市,中正區,,,中山南路21號
2603,臺北市,中正區,,,中山南路21號
2604,臺北市,中山南,,,路21-1號
2605,臺北市,中山南,,,路21-1號
2606,台北市,信義區,,,菸廠路88號B1
2607,高雄市,鳳山區,,,光遠路161號
2608,台北市,八德路,,,三段25號
2609,民雄鄉,建國路,,,2段265號
2610,臺北市,中山南,,,路21-1號，信義路側
2611,臺北市,中山南,,,路21-1號
3000,臺南市,安平區,,,永華路二段6號
3001,新北市,板橋區,,,大觀路一段59號
3002,南投縣,南投市,,,光榮北路1號
3003,南投縣,南投市,,,光榮北路1號
3004,南投縣,南投市,,,光榮北路1號
3005,南投縣,南投市,,,光榮北路1號
3006,南投縣,竹山鎮,,,
2729,臺北市,大安區,,,
2730,臺北市,大安區,,,新生南路3段16巷1號
2731,臺中市,豐原區,,,圓環東路782號
2867,新北市,鶯歌區,,,文化路200號
2868,高雄市,鳳山區,,,7鄰自強一路119巷75號
2869,桃園市,八德區,,,
2870,高雄市,小港區,,,博學路365號
2871,臺中市,西區,,,林森路33號
2872,新北市,三重區,,,6號堤道口8號堤道口9號堤道口進入
2873,桃園市,八德區,,,
2874,高雄市,前鎮區,,,21鄰新光路61號
2875,苗栗縣,後龍鎮,,,7鄰新港三路295號
2612,臺北市,中山南,,,路21-1號
2613,台北市,萬華區,,,康定路173巷5號
2614,臺北市,迪化街,,,一段21號9樓
2615,台北市,萬華區,,,康定路173巷5號
2616,臺北市,中山南,,,路21-1號
2617,宜蘭市,中山路,,,二段482號
2618,高雄市,鳳山區,,,光遠路161號
2619,桃園市,八德區,,,
2620,桃園市,大溪區,,,員林路一段29巷101號
2621,桃園市,平鎮區,,,
2622,桃園市,中壢區,,,
2623,臺北市,大安區,,,仁愛路三段55號
2624,桃園市,楊梅區,,,
2625,桃園市,楊梅區,,,
2626,新北市,淡水區,,,民生路27號4樓、5樓、6樓
2627,新北市,淡水區,,,民生路27號4樓、5樓、6樓
3007,南投縣,草屯鎮,,,中正路568號
3008,南投縣,草屯鎮,,,虎山路808號
3009,南投縣,南投市,,,
2732,臺中市,豐原區,,,圓環東路782號
2733,新北市,土城區,,,中正路18號7樓
2734,新北市,樹林區,,,樹新路40-7號3-4樓
2735,臺北市,中正區,,,同安街107號
2876,苗栗縣,後龍鎮,,,7鄰新港三路295號
2877,苗栗縣,後龍鎮,,,7鄰新港三路295號
2878,苗栗縣,後龍鎮,,,7鄰新港三路295號
2879,苗栗縣,後龍鎮,,,7鄰新港三路295號
2880,苗栗縣,後龍鎮,,,7鄰新港三路295號
2881,苗栗縣,後龍鎮,,,7鄰新港三路295號
2882,苗栗縣,後龍鎮,,,7鄰新港三路295號
2883,苗栗縣,後龍鎮,,,7鄰新港三路295號
2884,苗栗縣,後龍鎮,,,7鄰新港三路295號
2885,苗栗縣,後龍鎮,,,7鄰新港三路295號
2886,苗栗縣,後龍鎮,,,7鄰新港三路295號
2628,新北市,淡水區,,,中山北路一段158號（水碓活動中心）四樓、六樓、七樓
2629,新北市,淡水區,,,中正東路2段68號
2630,新北市,淡水區,,,文化路65號
2631,新北市,板橋區,,,中正路375巷48號3樓
2632,新北市,板橋區,,,陽明街166號
2633,新北市,板橋區,,,陽明街166號
2634,新北市,三重區,,,溪尾街303號
3010,南投縣,埔里鎮,,,中山路一段435號
3011,南投縣,國姓鄉,,,
3012,南投縣,魚池鄉,,,魚池街441-6號
3013,苗栗縣,苗栗市,,,自治路50號
2736,,,,,
2737,苗栗縣,苗栗市,,,水源里11鄰水流娘8-2號
2738,臺南市,中西區,,,中華西路二段34號
2379,臺中市,清水區,,,忠貞路21號
2380,臺中市,清水區,,,忠貞路21號
2381,臺中市,清水區,,,忠貞路21號
2382,臺中市,清水區,,,忠貞路21號
2383,臺南市,官田區,,,中山路1段129號
2384,臺中市,龍井區,,,
2385,臺中市,東勢區,,,
2506,新北市,樹林區,,,福興街17號2樓
2507,南投縣,南投市,,,中興路669號
2508,南投縣,南投市,,,中興路669號
2509,臺中市,南區,,,五權南路100號
2510,新北市,樹林區,,,福興街17號2樓
2511,臺中市,南區,,,五權南路100號
2512,臺中市,南區,,,五權南路100號
2103,臺北市,士林區,,,文林路751號
2104,新北市,三峽區,,,永安街9巷5號2樓
2105,臺北市,士林區,,,文林路751號
2106,臺北市,南港區,,,研究院路二段130號
2214,高雄市,鳳山區,,,高雄市鳳山區三多一路 1 號
2215,彰化縣,鹿港鎮,,,後車巷7號
2216,高雄市,鳳山區,,,高雄市鳳山區三多一路 1 號
2217,高雄市,鳳山區,,,高雄市鳳山區三多一路 1 號
2218,臺北市,羅斯福,,,路四段一號
2219,,,,,
2220,,,,,
2386,高雄市,前鎮區,,,21鄰新光路61號
2387,臺中市,西區,,,
2388,臺北市,全區域,,,
2389,花蓮縣,花蓮市,,,文復路六號
2390,高雄市,杉林區,,,5鄰山仙路75號
2391,臺南市,歸仁區,,,大德路127號
2392,臺南市,南化區,,,227之1號
2393,臺南市,南化區,,,227之1號
1969,新北市,三重區,,,重安街709號3樓
1970,新北市,三重區,,,仁孝街62號崇德活動中心二樓
1971,臺中市,大甲區,,,
1972,高雄市,苓雅區,,,海邊路15號
1973,臺北市,大同區,,,103長安西路39號
1974,臺北市,中正區,,,中山南路21號
1975,臺北市,中正區,,,中山南路21號
2107,臺北市,信義區,,,仁愛路四段505號
2108,臺北市,中山區,,,
2109,新北市,樹林區,,,中和街38號
2110,新北市,鶯歌區,,,二甲路36-2號
2111,新北市,鶯歌區,,,中山路150號B1至1樓及3至5樓
2221,,,,,
2222,,,,,
2223,臺北市,中正區,,,中山南路21號
2224,臺北市,中山南,,,路21-1號，信義路側
2225,南投縣,南投市,,,建國路135號
2226,臺中市,西屯區,,,惠來路二段101號
2227,臺北市,中山南,,,路21-1號
2228,台北市,中山南,,,路21-1號
2229,臺北市,中山南,,,路21-1號，信義路側
2230,台北市,中山南,,,路21-1號
2231,台北市,中山南,,,路21-1號
2232,台北市,中山南,,,路21-1號
2233,台北市,中山南,,,路21-1號
2234,台北市,北投區,,,學園路1號
2235,臺北市,中山南,,,路21-1號，愛國東路側
2236,高雄市,鳳山區,,,三多一路1號
2237,臺北市,中山南,,,路21-1號，信義路側
2238,高雄市,鳳山區,,,三多一路1號
2239,臺北市,中山南,,,路21-1號，愛國東路側
2394,臺南市,南化區,,,227之1號
2395,臺南市,南化區,,,227之1號
2396,南投縣,國姓鄉,,,
2397,南投縣,國姓鄉,,,
2398,新北市,淡水區,,,中正路一段6巷36號
2399,新北市,淡水區,,,中正路一段6巷36號
1976,臺北市,中正區,,,中山南路21號
1977,臺北市,中正區,,,中山南路21號
1978,臺東縣,臺東市,,,新生路135巷26號
1979,臺北市,中正區,,,襄陽路25號
1980,臺北市,信義區,,,仁愛路4段505號
1981,新北市,永和區,,,文化路192巷4弄2-1號
1982,,,,,
1983,,,,,
2112,新北市,鶯歌區,,,中山路150號B1至1樓及3至5樓
2113,新北市,鶯歌區,,,中山路150號B1至1樓及3至5樓
2114,臺南市,全區域,,,
2115,臺北市,中正區,,,
2116,臺南市,全區域,,,
2117,臺北市,中正區,,,徐州路46號
2240,高雄市,楠梓區,,,德惠路55號3樓
2241,高雄市,美濃區,,,6鄰中正路一段59號
2242,高雄市,大社區,,,7鄰自強街11號
2243,高雄市,三民區,,,002鄰大順二路468號
2244,高雄市,田寮區,,,17鄰崗安路71-1號
2245,高雄市,前金區,,,民生二路37號
2246,高雄市,燕巢區,,,2鄰中民路592號
2247,高雄市,左營區,,,
2248,桃園市,中壢區,,,中美路16號
2249,桃園市,楊梅區,,,
2250,桃園市,大園區,,,
2251,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
2252,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
2400,新北市,淡水區,,,中正路一段6巷36號
2401,新北市,淡水區,,,中正路一段6巷36號
2402,臺南市,安南區,,,長和路一段250號
1984,,,,,
1985,,,,,
1986,,,,,
1987,臺北市,中山南,,,路21-1號
1988,臺北市,中山南,,,路21-1號
1989,宜蘭市,中山路,,,二段482號
1990,員林市,大饒里,,,員林大道二段99號
1991,台北市,中山區,,,林森北路107巷10號 B1
1992,員林市,大饒里,,,員林大道二段99號
1993,員林市,大饒里,,,員林大道二段99號
1994,臺北市,中山南,,,路21-1號，信義路側
1995,屏東市,民生路,,,4-17號
1996,竹北市,縣政九,,,路146號
1997,新竹縣,竹北市,,,縣政九路146號
1998,高雄市,前鎮區,,,中華五路789號
1999,臺中市,西屯區,,,惠來路二段101號
2000,嘉義縣,太保市,,,故宮大道888號
2001,嘉義縣,太保市,,,故宮大道888號
2002,嘉義縣,太保市,,,故宮大道888號
2118,臺北市,中正區,,,中山南路21號
2119,,,,,
2120,臺北市,中山區,,,南京東路二段1號3樓
2121,苗栗市,自治路,,,50號
2122,臺北市,士林區,,,文林路751號
2123,台北市,中山區,,,南京東路二段124號9樓
2124,台北市,中山區,,,南京東路二段124號9樓
2125,臺南市,新營區,,,中正路23號
2126,臺南市,新營區,,,中正路23號
2253,高雄市,鹽埕區,,,
2254,高雄市,鹽埕區,,,019鄰中正四路272號
2255,高雄市,鹽埕區,,,019鄰中正四路272號
2256,高雄市,三民區,,,陽明路300號3樓
2257,臺北市,松山區,,,八德路3段25號
2258,臺北市,松山區,,,八德路3段25號
2259,臺北市,松山區,,,八德路3段25號
2260,臺中市,大里區,,,中興路一段163號
2261,臺中市,大里區,,,德芳路一段229號四、五樓
2262,臺中市,大里區,,,大新街36-1號
2263,臺中市,大里區,,,大新街36-1號
2264,臺中市,大里區,,,德芳路一段229號四、五樓
2403,臺北市,士林區,,,華岡路55號
2404,臺北市,信義路,,,四段88號8樓
2405,臺北市,大同區,,,103長安西路39號
2406,臺北市,中正區,,,中山南路21號
2003,嘉義縣,番路鄉,,,
2004,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
2005,桃園市,楊梅區,,,
2006,桃園市,楊梅區,,,
2007,高雄市,新興區,,,1鄰中正三路34號3樓
2008,新北市,全區域,,,
2009,雲林縣,臺西鄉,,,
2010,新北市,淡水區,,,文化路65號
2011,新北市,淡水區,,,民生路27號4樓、5樓、6樓
2012,新北市,淡水區,,,中正東路2段68號
2127,臺南市,新營區,,,中正路23號
2128,桃園市,大園區,,,中正西路12之1號4-6樓
2129,桃園市,大園區,,,三和路5號
2130,桃園市,龜山區,,,光峰路43號
2131,桃園市,楊梅區,,,
2132,桃園市,中壢區,,,
2133,臺南市,新營區,,,中正路23號
2134,臺南市,東區,,,中華東路三段332號
2265,臺中市,大里區,,,德芳路一段229號四、五樓
2266,臺中市,大里區,,,中興路一段163號
2267,臺中市,大里區,,,中興路一段163號
2268,臺中市,大里區,,,中興路一段163號
2269,臺中市,大里區,,,大新街36-1號
2270,臺中市,大里區,,,德芳路一段229號四、五樓
2271,臺中市,大里區,,,中興路一段163號
2272,臺中市,大里區,,,中興路一段163號
2273,臺中市,大里區,,,德芳路一段229號四、五樓
2274,臺中市,大里區,,,德芳路一段229號四、五樓
2275,臺中市,大里區,,,大新街36-1號
2276,臺中市,大里區,,,大新街36-1號
2277,臺中市,大里區,,,中興路一段163號
2278,臺中市,大里區,,,大新街36-1號
2279,臺中市,大里區,,,中興路一段163號
2280,臺中市,大里區,,,德芳路一段229號四、五樓
2281,臺中市,大里區,,,中興路一段163號
2407,臺北市,中正區,,,中山南路21號
2408,臺北市,中正區,,,中山南路21號
2409,臺北市,士林區,,,文林路751號
2410,臺北市,士林區,,,文林路751號
2411,臺北市,士林區,,,文林路751號
2412,臺北市,士林區,,,文林路751號
2413,臺北市,士林區,,,文林路751號
2414,臺北市,士林區,,,文林路751號
2013,新北市,淡水區,,,中正東路2段68號
2014,臺中市,清水區,,,忠貞路21號
2015,臺中市,太平區,,,大興路201號
2016,臺中市,太平區,,,大興路201號
2017,臺中市,太平區,,,大興路201號
2018,南投縣,南投市,,,中興路669號
2019,臺北市,大安區,,,仁愛路三段五巷三弄11號
2020,宜蘭縣,員山鄉,,,員山路二段326號
2135,臺中市,西屯區,,,西安街277巷2號
2136,苗栗縣,泰安鄉,,,
2137,苗栗縣,南庄鄉,,,20鄰中正路165號
2138,苗栗縣,三灣鄉,,,親民路17-1號
2139,臺中市,烏日區,,,興祥街121號
2140,臺中市,大甲區,,,雁門路172號
2282,臺中市,大里區,,,中興路一段163號
2283,臺中市,大里區,,,德芳路一段229號四、五樓
2284,臺中市,大里區,,,德芳路一段229號四、五樓
2285,臺中市,大里區,,,大新街36-1號
2286,臺中市,大里區,,,大新街36-1號
2287,臺中市,南屯區,,,
2288,臺中市,西區,,,
2289,臺中市,南區,,,五權南路335號
2290,臺中市,大甲區,,,水源路190號
2291,臺中市,中區,,,成功路300號7樓
2292,臺北市,中山區,,,
2415,臺北市,士林區,,,文林路751號
2416,新竹市,中央路,,,109號
2417,臺南市,中西區,,,忠義路二段1號
2418,,,,,
2419,,,,,
2420,,,,,
2421,,,,,
2422,,,,,
2423,,,,,
2424,台北市,羅斯福,,,路四段92號10樓
2425,屏東市,民生路,,,4-17號
2426,新北市,板橋區,,,莊敬路62號
2427,臺北市,延平南,,,路98號
2428,新北市,蘆洲區,,,中山二路162號2樓
2429,新北市,蘆洲區,,,中山二路162號2樓
2430,臺南市,中西區,,,中正路249號，06-229-5191
2431,高雄市,新興區,,,1鄰中正三路34號3樓
2432,高雄市,左營區,,,2鄰啟文路12號
2021,臺北市,大安區,,,仁愛路三段五巷三弄11號
2022,宜蘭縣,員山鄉,,,員山路二段326號
2023,臺北市,大安區,,,仁愛路三段五巷三弄11號
2141,苗栗縣,三義鄉,,,
2142,臺北市,大同區,,,民族西路141號
2143,臺中市,梧棲區,,,雲集街72號
2144,嘉義縣,大林鎮,,,平和街21之7號
2145,高雄市,鹽埕區,,,019鄰中正四路272號
2146,高雄市,鹽埕區,,,019鄰中正四路272號
2293,臺北市,中正區,,,延平南路98號
2294,臺南市,新營區,,,中正路23號
2295,高雄市,新興區,,,1鄰中正三路34號3樓
2296,臺中市,中區,,,成功路300號7樓
2297,新北市,蘆洲區,,,中山二路162號2樓
2433,新北市,永和區,,,文化路192巷4弄2-1號
2434,新北市,鶯歌區,,,文化路200號
2435,新北市,板橋區,,,貴興路139號
2436,臺北市,文山區,,,景文街32號
2437,桃園市,觀音區,,,觀新路56號
2438,桃園市,觀音區,,,觀新路56號
2439,桃園市,觀音區,,,觀新路56號
2440,桃園市,觀音區,,,
2441,臺中市,大里區,,,中興路一段163號
2442,臺北市,中正區,,,南海路41號
2443,臺中市,南屯區,,,
2444,臺中市,梧棲區,,,雲集街72號
2024,新北市,中和區,,,建一路249號8樓
2025,臺北市,中山南,,,路21-1號
2026,高雄市,鳳山區,,,三多一路1號
2027,南投縣,南投市,,,建國路135號
2028,臺中市,學士路,,,98號
2029,臺南市,東區,,,中華東路3段332號
2030,桃園市,桃園區,,,中正路1188號
2031,臺北市,中山南,,,路21-1號，信義路側
2032,臺南市,安南區,,,安吉路一段205、207號
2033,臺南市,安南區,,,安吉路一段205、207號
2034,臺南市,安南區,,,安吉路一段205、207號
2147,高雄市,鹽埕區,,,019鄰中正四路272號
2148,高雄市,鹽埕區,,,019鄰中正四路272號
2149,高雄市,鹽埕區,,,019鄰中正四路272號
2150,臺南市,中西區,,,永華一街59號
2151,臺北市,台北市,,,中山區明水路471號1樓
2152,臺北市,中正區,,,中山南路21號
2298,新北市,蘆洲區,,,中山二路162號2樓
2299,新北市,淡水區,,,中正路一段6巷36號
2300,新北市,淡水區,,,中正路一段6巷36號
2301,高雄市,林園區,,,林園北路236號
2302,高雄市,茄萣區,,,24鄰濱海路四段31巷1號
2445,臺中市,梧棲區,,,
2446,臺中市,南區,,,
2447,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
2448,臺中市,東勢區,,,豐勢路518號
2449,臺中市,東勢區,,,豐勢路518號
2450,花蓮縣,花蓮市,,,文復路六號
2451,臺中市,清水區,,,鎮政路50號
2452,花蓮縣,花蓮市,,,文復路六號
2035,臺中市,清水區,,,忠貞路21號
2036,桃園市,大溪區,,,員林路一段29巷101號
2037,桃園市,大溪區,,,員林路一段29巷101號
2038,桃園市,大溪區,,,員林路一段29巷101號
2039,臺北市,士林區,,,文林路751號
2153,臺北市,信義區,,,仁愛路4段505號
2154,,,,,
2155,金門縣,金城鎮,,,90號
2156,高雄市,小港區,,,學府路115號
2157,宜蘭市,中山路,,,二段482號
2158,桃園市,桃園區,,,縣府路21號
2159,台中市,霧峰區,,,民生路26號
2160,臺中市,北區,,,學士路98號
2161,臺南市,安南區,,,安吉路一段205、207號
2162,臺南市,東區,,,裕信路237號
2163,桃園市,中壢區,,,中大路300號
2303,新北市,淡水區,,,中正路一段6巷36號
2304,新北市,淡水區,,,中正路一段6巷36號
2305,新北市,淡水區,,,中正路一段6巷36號
2306,高雄市,茄萣區,,,24鄰濱海路四段31巷1號
2307,高雄市,左營區,,,博愛三路453號
2308,高雄市,左營區,,,博愛三路453號
2453,臺中市,清水區,,,鎮政路50號
2454,臺中市,豐原區,,,市政路2號
2455,花蓮縣,花蓮市,,,文復路六號
2456,新北市,鶯歌區,,,文化路200號
2457,高雄市,岡山區,,,公園路2-1號
2458,高雄市,岡山區,,,公園路2-1號
2459,高雄市,岡山區,,,公園路2-1號
2460,高雄市,岡山區,,,公園路2-1號
2461,高雄市,岡山區,,,公園路2-1號
2040,臺北市,士林區,,,文林路751號
2041,臺南市,安南區,,,安中路二段 301號3樓
2042,臺南市,安南區,,,安中路二段 301號3樓
2043,臺南市,安南區,,,城安路85號
2044,臺南市,安南區,,,城安路85號
2045,臺中市,大安區,,,興安路378號
2046,臺中市,北屯區,,,
2047,臺中市,大安區,,,興安路378號
2164,臺北市,中山區,,,
2165,花蓮縣,光復鄉,,,
2166,花蓮縣,壽豐鄉,,,
2167,花蓮縣,花蓮市,,,建國路8號
2168,花蓮縣,花蓮市,,,建國路8號
2169,花蓮縣,花蓮市,,,光復街130號2樓
2309,高雄市,左營區,,,博愛三路453號
2310,臺中市,西區,,,英才路600號
2311,高雄市,三民區,,,九如一路588號
2312,臺北市,中山南,,,路21-1號
2313,台南市,中華東,,,路3段332號
2314,南投縣,水里鄉,,,
2315,南投縣,魚池鄉,,,中山路
2316,桃園市,中壢區,,,、平鎮區
2317,臺北市,延平南,,,路98號
2462,臺中市,沙鹿區,,,
2463,高雄市,前鎮區,,,8鄰新衙路17號
